vial,cage,sex,cagediet,assaydiet,idmix,lifespan
6,4b,M,4,4,4M4,52.5
6,4b,M,4,4,4M4,52.5
6,4b,M,4,4,4M4,52.5
6,4b,M,4,4,4M4,55
6,4b,M,4,4,4M4,55
6,4b,M,4,4,4M4,57
6,4b,M,4,4,4M4,57
6,4b,M,4,4,4M4,57
6,4b,M,4,4,4M4,59.5
6,4b,M,4,4,4M4,62
6,4b,M,4,4,4M4,64
6,4b,M,4,4,4M4,64
6,4b,M,4,4,4M4,66.5
6,4b,M,4,4,4M4,66.5
6,4b,M,4,4,4M4,69
6,4b,M,4,4,4M4,78
31,4c,M,4,1,4M1,10.5
31,4c,M,4,1,4M1,31.5
31,4c,M,4,1,4M1,34
31,4c,M,4,1,4M1,38.5
31,4c,M,4,1,4M1,38.5
31,4c,M,4,1,4M1,38.5
31,4c,M,4,1,4M1,43
31,4c,M,4,1,4M1,43
31,4c,M,4,1,4M1,45.5
31,4c,M,4,1,4M1,45.5
31,4c,M,4,1,4M1,45.5
31,4c,M,4,1,4M1,45.5
31,4c,M,4,1,4M1,48
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,50
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,52.5
31,4c,M,4,1,4M1,55
31,4c,M,4,1,4M1,55
31,4c,M,4,1,4M1,62
31,4c,M,4,1,4M1,62
31,4c,M,4,1,4M1,62
31,4c,M,4,1,4M1,66.5
31,4c,M,4,1,4M1,78
31,4c,M,4,1,4M1,90
32,4c,M,4,1,4M1,1
32,4c,M,4,1,4M1,27
32,4c,M,4,1,4M1,34
32,4c,M,4,1,4M1,36
32,4c,M,4,1,4M1,36
32,4c,M,4,1,4M1,38.5
32,4c,M,4,1,4M1,38.5
32,4c,M,4,1,4M1,38.5
32,4c,M,4,1,4M1,41
32,4c,M,4,1,4M1,41
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,45.5
32,4c,M,4,1,4M1,48
32,4c,M,4,1,4M1,48
32,4c,M,4,1,4M1,50
32,4c,M,4,1,4M1,50
32,4c,M,4,1,4M1,52.5
32,4c,M,4,1,4M1,52.5
32,4c,M,4,1,4M1,52.5
32,4c,M,4,1,4M1,55
32,4c,M,4,1,4M1,55
32,4c,M,4,1,4M1,55
32,4c,M,4,1,4M1,55
32,4c,M,4,1,4M1,57
32,4c,M,4,1,4M1,57
32,4c,M,4,1,4M1,59.5
32,4c,M,4,1,4M1,62
32,4c,M,4,1,4M1,66.5
32,4c,M,4,1,4M1,71
32,4c,M,4,1,4M1,73.5
32,4c,M,4,1,4M1,78
32,4c,M,4,1,4M1,80.5
33,4c,M,4,1,4M1,8
33,4c,M,4,1,4M1,17.5
33,4c,M,4,1,4M1,36
33,4c,M,4,1,4M1,36
33,4c,M,4,1,4M1,38.5
33,4c,M,4,1,4M1,38.5
33,4c,M,4,1,4M1,41
33,4c,M,4,1,4M1,41
33,4c,M,4,1,4M1,43
33,4c,M,4,1,4M1,43
33,4c,M,4,1,4M1,45.5
33,4c,M,4,1,4M1,45.5
33,4c,M,4,1,4M1,45.5
33,4c,M,4,1,4M1,45.5
33,4c,M,4,1,4M1,48
33,4c,M,4,1,4M1,48
33,4c,M,4,1,4M1,48
33,4c,M,4,1,4M1,48
33,4c,M,4,1,4M1,48
33,4c,M,4,1,4M1,50
33,4c,M,4,1,4M1,50
33,4c,M,4,1,4M1,50
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,52.5
33,4c,M,4,1,4M1,59.5
33,4c,M,4,1,4M1,59.5
33,4c,M,4,1,4M1,59.5
33,4c,M,4,1,4M1,59.5
33,4c,M,4,1,4M1,59.5
33,4c,M,4,1,4M1,62
33,4c,M,4,1,4M1,64
33,4c,M,4,1,4M1,66.5
33,4c,M,4,1,4M1,66.5
33,4c,M,4,1,4M1,69
55,4c,M,4,3,4M3,17.5
55,4c,M,4,3,4M3,17.5
55,4c,M,4,3,4M3,27
55,4c,M,4,3,4M3,31.5
55,4c,M,4,3,4M3,36
55,4c,M,4,3,4M3,36
55,4c,M,4,3,4M3,38.5
55,4c,M,4,3,4M3,38.5
55,4c,M,4,3,4M3,41
55,4c,M,4,3,4M3,43
55,4c,M,4,3,4M3,43
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,45.5
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,48
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,50
55,4c,M,4,3,4M3,52.5
55,4c,M,4,3,4M3,52.5
55,4c,M,4,3,4M3,52.5
55,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,13
56,4c,M,4,3,4M3,15
56,4c,M,4,3,4M3,27
56,4c,M,4,3,4M3,31.5
56,4c,M,4,3,4M3,34
56,4c,M,4,3,4M3,34
56,4c,M,4,3,4M3,36
56,4c,M,4,3,4M3,36
56,4c,M,4,3,4M3,36
56,4c,M,4,3,4M3,38.5
56,4c,M,4,3,4M3,41
56,4c,M,4,3,4M3,41
56,4c,M,4,3,4M3,41
56,4c,M,4,3,4M3,41
56,4c,M,4,3,4M3,43
56,4c,M,4,3,4M3,43
56,4c,M,4,3,4M3,43
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,45.5
56,4c,M,4,3,4M3,48
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,50
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,52.5
56,4c,M,4,3,4M3,62
56,4c,M,4,3,4M3,66.5
57,4c,M,4,3,4M3,24.5
57,4c,M,4,3,4M3,27
57,4c,M,4,3,4M3,31.5
57,4c,M,4,3,4M3,31.5
57,4c,M,4,3,4M3,34
57,4c,M,4,3,4M3,34
57,4c,M,4,3,4M3,36
57,4c,M,4,3,4M3,38.5
57,4c,M,4,3,4M3,41
57,4c,M,4,3,4M3,45.5
57,4c,M,4,3,4M3,45.5
57,4c,M,4,3,4M3,45.5
57,4c,M,4,3,4M3,45.5
57,4c,M,4,3,4M3,45.5
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,48
57,4c,M,4,3,4M3,50
57,4c,M,4,3,4M3,50
57,4c,M,4,3,4M3,50
57,4c,M,4,3,4M3,50
57,4c,M,4,3,4M3,50
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
57,4c,M,4,3,4M3,52.5
7,4c,M,4,4,4M4,24.5
7,4c,M,4,4,4M4,36
7,4c,M,4,4,4M4,38.5
7,4c,M,4,4,4M4,43
7,4c,M,4,4,4M4,43
7,4c,M,4,4,4M4,45.5
7,4c,M,4,4,4M4,45.5
7,4c,M,4,4,4M4,45.5
7,4c,M,4,4,4M4,48
7,4c,M,4,4,4M4,48
7,4c,M,4,4,4M4,48
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,50
7,4c,M,4,4,4M4,52.5
7,4c,M,4,4,4M4,52.5
7,4c,M,4,4,4M4,52.5
7,4c,M,4,4,4M4,57
7,4c,M,4,4,4M4,59.5
7,4c,M,4,4,4M4,59.5
7,4c,M,4,4,4M4,59.5
7,4c,M,4,4,4M4,59.5
7,4c,M,4,4,4M4,59.5
7,4c,M,4,4,4M4,62
7,4c,M,4,4,4M4,64
7,4c,M,4,4,4M4,64
7,4c,M,4,4,4M4,66.5
7,4c,M,4,4,4M4,66.5
7,4c,M,4,4,4M4,66.5
7,4c,M,4,4,4M4,73.5
7,4c,M,4,4,4M4,73.5
7,4c,M,4,4,4M4,73.5
7,4c,M,4,4,4M4,76
7,4c,M,4,4,4M4,80.5
8,4c,M,4,4,4M4,36
8,4c,M,4,4,4M4,36
8,4c,M,4,4,4M4,36
8,4c,M,4,4,4M4,36
8,4c,M,4,4,4M4,38.5
8,4c,M,4,4,4M4,43
8,4c,M,4,4,4M4,45.5
8,4c,M,4,4,4M4,45.5
8,4c,M,4,4,4M4,45.5
8,4c,M,4,4,4M4,45.5
8,4c,M,4,4,4M4,45.5
8,4c,M,4,4,4M4,48
8,4c,M,4,4,4M4,48
8,4c,M,4,4,4M4,48
8,4c,M,4,4,4M4,50
8,4c,M,4,4,4M4,50
8,4c,M,4,4,4M4,50
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,52.5
8,4c,M,4,4,4M4,55
8,4c,M,4,4,4M4,55
8,4c,M,4,4,4M4,55
8,4c,M,4,4,4M4,57
8,4c,M,4,4,4M4,59.5
8,4c,M,4,4,4M4,59.5
8,4c,M,4,4,4M4,59.5
8,4c,M,4,4,4M4,59.5
8,4c,M,4,4,4M4,62
8,4c,M,4,4,4M4,62
8,4c,M,4,4,4M4,64
8,4c,M,4,4,4M4,66.5
8,4c,M,4,4,4M4,66.5
8,4c,M,4,4,4M4,66.5
8,4c,M,4,4,4M4,71
8,4c,M,4,4,4M4,76
8,4c,M,4,4,4M4,76
9,4c,M,4,4,4M4,8
9,4c,M,4,4,4M4,31.5
9,4c,M,4,4,4M4,38.5
9,4c,M,4,4,4M4,38.5
9,4c,M,4,4,4M4,38.5
9,4c,M,4,4,4M4,41
9,4c,M,4,4,4M4,43
9,4c,M,4,4,4M4,43
9,4c,M,4,4,4M4,43
9,4c,M,4,4,4M4,45.5
9,4c,M,4,4,4M4,45.5
9,4c,M,4,4,4M4,45.5
9,4c,M,4,4,4M4,45.5
9,4c,M,4,4,4M4,45.5
9,4c,M,4,4,4M4,48
9,4c,M,4,4,4M4,48
9,4c,M,4,4,4M4,48
9,4c,M,4,4,4M4,50
9,4c,M,4,4,4M4,50
9,4c,M,4,4,4M4,50
9,4c,M,4,4,4M4,50
9,4c,M,4,4,4M4,52.5
9,4c,M,4,4,4M4,55
9,4c,M,4,4,4M4,55
9,4c,M,4,4,4M4,55
9,4c,M,4,4,4M4,55
9,4c,M,4,4,4M4,59.5
9,4c,M,4,4,4M4,59.5
9,4c,M,4,4,4M4,59.5
9,4c,M,4,4,4M4,59.5
9,4c,M,4,4,4M4,62
9,4c,M,4,4,4M4,62
9,4c,M,4,4,4M4,62
9,4c,M,4,4,4M4,64
9,4c,M,4,4,4M4,64
9,4c,M,4,4,4M4,66.5
9,4c,M,4,4,4M4,66.5
9,4c,M,4,4,4M4,66.5
9,4c,M,4,4,4M4,71
9,4c,M,4,4,4M4,73.5
34,4d,M,4,1,4M1,31.5
34,4d,M,4,1,4M1,34
34,4d,M,4,1,4M1,36
34,4d,M,4,1,4M1,36
34,4d,M,4,1,4M1,38.5
34,4d,M,4,1,4M1,41
34,4d,M,4,1,4M1,43
34,4d,M,4,1,4M1,43
34,4d,M,4,1,4M1,43
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,45.5
34,4d,M,4,1,4M1,50
34,4d,M,4,1,4M1,52.5
34,4d,M,4,1,4M1,52.5
34,4d,M,4,1,4M1,52.5
34,4d,M,4,1,4M1,52.5
34,4d,M,4,1,4M1,52.5
34,4d,M,4,1,4M1,55
34,4d,M,4,1,4M1,55
34,4d,M,4,1,4M1,55
34,4d,M,4,1,4M1,55
34,4d,M,4,1,4M1,57
34,4d,M,4,1,4M1,57
34,4d,M,4,1,4M1,59.5
34,4d,M,4,1,4M1,62
34,4d,M,4,1,4M1,62
34,4d,M,4,1,4M1,62
34,4d,M,4,1,4M1,73.5
35,4d,M,4,1,4M1,8
35,4d,M,4,1,4M1,36
35,4d,M,4,1,4M1,38.5
35,4d,M,4,1,4M1,38.5
35,4d,M,4,1,4M1,38.5
35,4d,M,4,1,4M1,38.5
35,4d,M,4,1,4M1,38.5
35,4d,M,4,1,4M1,41
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,45.5
35,4d,M,4,1,4M1,48
35,4d,M,4,1,4M1,48
35,4d,M,4,1,4M1,48
35,4d,M,4,1,4M1,50
35,4d,M,4,1,4M1,50
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,52.5
35,4d,M,4,1,4M1,55
35,4d,M,4,1,4M1,55
35,4d,M,4,1,4M1,55
35,4d,M,4,1,4M1,59.5
35,4d,M,4,1,4M1,59.5
35,4d,M,4,1,4M1,59.5
35,4d,M,4,1,4M1,66.5
36,4d,M,4,1,4M1,1
36,4d,M,4,1,4M1,29
36,4d,M,4,1,4M1,31.5
36,4d,M,4,1,4M1,38.5
36,4d,M,4,1,4M1,38.5
36,4d,M,4,1,4M1,41
36,4d,M,4,1,4M1,43
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,45.5
36,4d,M,4,1,4M1,48
36,4d,M,4,1,4M1,48
36,4d,M,4,1,4M1,50
36,4d,M,4,1,4M1,50
36,4d,M,4,1,4M1,50
36,4d,M,4,1,4M1,52.5
36,4d,M,4,1,4M1,52.5
36,4d,M,4,1,4M1,52.5
36,4d,M,4,1,4M1,52.5
36,4d,M,4,1,4M1,52.5
36,4d,M,4,1,4M1,55
36,4d,M,4,1,4M1,55
36,4d,M,4,1,4M1,55
36,4d,M,4,1,4M1,55
36,4d,M,4,1,4M1,55
36,4d,M,4,1,4M1,59.5
36,4d,M,4,1,4M1,62
36,4d,M,4,1,4M1,64
36,4d,M,4,1,4M1,66.5
36,4d,M,4,1,4M1,66.5
36,4d,M,4,1,4M1,73.5
36,4d,M,4,1,4M1,76
58,4d,M,4,3,4M3,8
58,4d,M,4,3,4M3,15
58,4d,M,4,3,4M3,29
58,4d,M,4,3,4M3,29
58,4d,M,4,3,4M3,31.5
58,4d,M,4,3,4M3,31.5
58,4d,M,4,3,4M3,31.5
58,4d,M,4,3,4M3,31.5
58,4d,M,4,3,4M3,34
58,4d,M,4,3,4M3,36
58,4d,M,4,3,4M3,36
58,4d,M,4,3,4M3,36
58,4d,M,4,3,4M3,38.5
58,4d,M,4,3,4M3,38.5
58,4d,M,4,3,4M3,38.5
58,4d,M,4,3,4M3,38.5
58,4d,M,4,3,4M3,41
58,4d,M,4,3,4M3,43
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,45.5
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,48
58,4d,M,4,3,4M3,50
58,4d,M,4,3,4M3,50
58,4d,M,4,3,4M3,52.5
58,4d,M,4,3,4M3,52.5
58,4d,M,4,3,4M3,52.5
58,4d,M,4,3,4M3,52.5
58,4d,M,4,3,4M3,52.5
58,4d,M,4,3,4M3,59.5
58,4d,M,4,3,4M3,64
59,4d,M,4,3,4M3,8
59,4d,M,4,3,4M3,27
59,4d,M,4,3,4M3,29
59,4d,M,4,3,4M3,29
59,4d,M,4,3,4M3,29
59,4d,M,4,3,4M3,29
59,4d,M,4,3,4M3,31.5
59,4d,M,4,3,4M3,31.5
59,4d,M,4,3,4M3,31.5
59,4d,M,4,3,4M3,31.5
59,4d,M,4,3,4M3,34
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,36
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,38.5
59,4d,M,4,3,4M3,43
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,45.5
59,4d,M,4,3,4M3,48
59,4d,M,4,3,4M3,48
59,4d,M,4,3,4M3,48
59,4d,M,4,3,4M3,48
59,4d,M,4,3,4M3,59.5
59,4d,M,4,3,4M3,59.5
60,4d,M,4,3,4M3,13
60,4d,M,4,3,4M3,29
60,4d,M,4,3,4M3,31.5
60,4d,M,4,3,4M3,31.5
60,4d,M,4,3,4M3,31.5
60,4d,M,4,3,4M3,31.5
60,4d,M,4,3,4M3,34
60,4d,M,4,3,4M3,34
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,36
60,4d,M,4,3,4M3,38.5
60,4d,M,4,3,4M3,41
60,4d,M,4,3,4M3,41
60,4d,M,4,3,4M3,41
60,4d,M,4,3,4M3,41
60,4d,M,4,3,4M3,43
60,4d,M,4,3,4M3,43
60,4d,M,4,3,4M3,43
60,4d,M,4,3,4M3,43
60,4d,M,4,3,4M3,43
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,45.5
60,4d,M,4,3,4M3,48
60,4d,M,4,3,4M3,48
60,4d,M,4,3,4M3,48
60,4d,M,4,3,4M3,48
60,4d,M,4,3,4M3,48
60,4d,M,4,3,4M3,52.5
60,4d,M,4,3,4M3,66.5
10,4d,M,4,4,4M4,24.5
10,4d,M,4,4,4M4,27
10,4d,M,4,4,4M4,27
10,4d,M,4,4,4M4,29
10,4d,M,4,4,4M4,36
10,4d,M,4,4,4M4,41
10,4d,M,4,4,4M4,41
10,4d,M,4,4,4M4,41
10,4d,M,4,4,4M4,45.5
10,4d,M,4,4,4M4,45.5
10,4d,M,4,4,4M4,48
10,4d,M,4,4,4M4,48
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,50
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,52.5
10,4d,M,4,4,4M4,55
10,4d,M,4,4,4M4,55
10,4d,M,4,4,4M4,57
10,4d,M,4,4,4M4,57
10,4d,M,4,4,4M4,57
10,4d,M,4,4,4M4,59.5
10,4d,M,4,4,4M4,59.5
10,4d,M,4,4,4M4,59.5
10,4d,M,4,4,4M4,59.5
10,4d,M,4,4,4M4,62
10,4d,M,4,4,4M4,62
10,4d,M,4,4,4M4,62
10,4d,M,4,4,4M4,64
10,4d,M,4,4,4M4,64
10,4d,M,4,4,4M4,66.5
11,4d,M,4,4,4M4,27
11,4d,M,4,4,4M4,36
11,4d,M,4,4,4M4,38.5
11,4d,M,4,4,4M4,41
11,4d,M,4,4,4M4,41
11,4d,M,4,4,4M4,41
11,4d,M,4,4,4M4,41
11,4d,M,4,4,4M4,45.5
11,4d,M,4,4,4M4,45.5
11,4d,M,4,4,4M4,45.5
11,4d,M,4,4,4M4,45.5
11,4d,M,4,4,4M4,48
11,4d,M,4,4,4M4,48
11,4d,M,4,4,4M4,48
11,4d,M,4,4,4M4,48
11,4d,M,4,4,4M4,50
11,4d,M,4,4,4M4,50
11,4d,M,4,4,4M4,50
11,4d,M,4,4,4M4,52.5
11,4d,M,4,4,4M4,52.5
11,4d,M,4,4,4M4,52.5
11,4d,M,4,4,4M4,52.5
11,4d,M,4,4,4M4,52.5
11,4d,M,4,4,4M4,55
11,4d,M,4,4,4M4,55
11,4d,M,4,4,4M4,55
11,4d,M,4,4,4M4,55
11,4d,M,4,4,4M4,55
11,4d,M,4,4,4M4,57
11,4d,M,4,4,4M4,57
11,4d,M,4,4,4M4,57
11,4d,M,4,4,4M4,57
11,4d,M,4,4,4M4,59.5
11,4d,M,4,4,4M4,59.5
11,4d,M,4,4,4M4,62
11,4d,M,4,4,4M4,62
11,4d,M,4,4,4M4,66.5
11,4d,M,4,4,4M4,66.5
11,4d,M,4,4,4M4,66.5
11,4d,M,4,4,4M4,73.5
12,4d,M,4,4,4M4,17.5
12,4d,M,4,4,4M4,36
12,4d,M,4,4,4M4,38.5
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,41
12,4d,M,4,4,4M4,43
12,4d,M,4,4,4M4,43
12,4d,M,4,4,4M4,45.5
12,4d,M,4,4,4M4,45.5
12,4d,M,4,4,4M4,45.5
12,4d,M,4,4,4M4,48
12,4d,M,4,4,4M4,48
12,4d,M,4,4,4M4,48
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,50
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,52.5
12,4d,M,4,4,4M4,55
12,4d,M,4,4,4M4,59.5
12,4d,M,4,4,4M4,59.5
12,4d,M,4,4,4M4,62
12,4d,M,4,4,4M4,64
12,4d,M,4,4,4M4,66.5
12,4d,M,4,4,4M4,66.5
12,4d,M,4,4,4M4,66.5
12,4d,M,4,4,4M4,76
12,4d,M,4,4,4M4,83
